"202","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）1","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"203","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）2","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"204","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）3","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"205","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）4","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"206","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）5","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"207","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）6","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"208","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）7","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"209","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）8","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"210","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）9","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
"211","イオンアイビス（株）","ＤＸシステム開発Ｇ","0543956","高田　優祈音","在庫調整申請テスト（王）10","倉庫コード,倉庫名,部門コード,部門名,商品コード,品種名,メーカー名,型番,入荷日,ロットNo,原単価,売単価,取引先,仕入伝票No,販売期間,入荷数,単品追加数,単品削除数,入庫数計,出荷済数,ロス数,返品数,不良品数,出荷数計,在庫数,展示品数,出荷準備中数,在庫数計 ? ?111,test,11102,部門テスト1,1110201,,,,,,,,,,,,,,,,,,,,,,, ? ","","","","{\"AgentMode\": \"0\", \"AutoApprovalMode\": \"N\", \"content\": [{\"value\": \"高田　優祈音\", \"name\": \"従業員氏名\"}, {\"value\": \"0543956\", \"name\": \"社員番号\"}, {\"value\": \"イオンアイビス（株）\", \"name\": \"会社名称\"}, {\"value\": \"ＤＸシステム開発Ｇ\", \"name\": \"所属\"}]}","2023-11-02 10:44:10","0543956","2023-11-02 10:44:10","0543956","2","11637","ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-11-02 10:44で開始.","0","","702","0","@0543956,真洲句 優祈音@","真洲句 優祈音","2023-11-02","ＤＸシステム開発Ｇ","2023-11-02 10:44","0","2023-11-02 10:44","0543956","0543956","1","0","","","","","","","","2023-10-19 09:31:49","702","2023-10-19 09:31:49","0","0543956","0543956","2023-10"
