"2","1","発送","0",2,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 2, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"3","1","発送","0",3,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 3, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"4","1","発送","0",4,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 4, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"5","1","発送","0",5,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 5, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"6","1","発送","0",6,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 6, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"7","1","発送","0",7,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 7, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"8","1","発送","0",8,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 8, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"9","1","発送","0",9,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 9, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"10","1","発送","0",10,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 10, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
"11","1","発送","0",11,"101","新規申請","102","上司承認","0543956","真洲句 優祈音","0220320","駄御井 進","2023-11-02 10:44:10","0","","","@SendNode=101","(0543956,真洲句 優祈音)","{\"ShenQingRen\": \"真洲句 優祈音\", \"MyNum\": \"1\", \"CDT\": \"2023-10-04 14:30\", \"ShenQingRiJi\": \"2023-10-02\", \"ShenQingRenBuMen\": \"ＤＸシステム開発Ｇ\", \"FK_DeptText\": \"ＤＸシステム開発Ｇ\", \"RDT\": \"2023-10-04 14:30\", \"Rec\": \"0543956\", \"Title\": \"ＤＸシステム開発Ｇ-0543956,真洲句 優祈音は2023-10-05 17:22で開始.\", \"OID\": 11, \"FK_Dept\": \"11637\", \"Emps\": \"0543956\", \"FID\": \"0\", \"FK_NY\": \"2023-10\", \"EndJSON\": \"0\"}"
